,subject,problem,group,choice,samplesize
2682,37,S10G3,0,1,13
2683,37,S11G3,0,1,13
2684,37,S12G3,0,0,15
2685,37,S13G3,0,1,26
2686,37,S14G3,0,1,19
2687,37,S15G3,0,0,33
2688,37,S16G3,0,0,19
2689,37,S17G3,0,1,48
2690,37,S18G3,0,1,32
2691,37,S19G3,0,1,21
2692,37,S20G3,0,0,28
2693,37,S21G3,0,1,13
2694,37,S1G4,0,0,26
2695,37,S2G4,0,0,40
2696,37,S3G4,0,0,18
2697,37,S4G4,0,1,17
2698,37,S5G4,0,0,23
2699,37,S6G4,0,1,27
2700,37,S7G4,0,0,14
2701,37,S8G4,0,1,31
2702,37,S9G4,0,1,18
2703,37,S10G4,0,0,17
2704,37,S11G4,0,0,18
2705,37,S12G4,0,0,40
2706,37,S13G4,0,0,20
2707,37,S14G4,0,1,24
2708,37,S15G4,0,0,15
2709,37,S16G4,0,0,39
2710,37,S17G4,0,1,18
2711,37,S18G4,0,0,19
2712,37,S19G4,0,1,24
2713,37,S20G4,0,1,22
2714,37,S21G4,0,1,19
2715,38,S1G1,0,0,25
2716,38,S2G1,0,1,41
2717,38,S3G1,0,1,49
2718,38,S4G1,0,0,67
2719,38,S5G1,0,1,81
2720,38,S6G1,0,1,48
2721,38,S7G1,0,0,60
2722,38,S8G1,0,1,43
2723,38,S9G1,0,0,69
2724,38,S10G1,0,1,87
2725,38,S11G1,0,1,57
2726,38,S12G1,0,1,57
2727,38,S13G1,0,0,68
2728,38,S14G1,0,1,83
2729,38,S15G1,0,0,32
2730,38,S16G1,0,1,39
2731,38,S17G1,0,1,110
2732,38,S18G1,0,1,78
2733,38,S19G1,0,1,70
2734,38,S20G1,0,1,58
2735,38,S21G1,0,0,60
2736,38,S1G2,0,1,33
2737,38,S2G2,0,1,27
2738,38,S3G2,0,0,45
2739,38,S4G2,0,1,68
2740,38,S5G2,0,1,57
2741,38,S6G2,0,1,39
2742,38,S7G2,0,0,52
2743,38,S8G2,0,1,92
2744,38,S9G2,0,1,98
2745,38,S10G2,0,1,124
2746,38,S11G2,0,1,70
2747,38,S12G2,0,1,64
2748,38,S13G2,0,0,73
2749,38,S14G2,0,1,69
2750,38,S15G2,0,0,87
2751,38,S16G2,0,1,52
2752,38,S17G2,0,1,25
2753,38,S18G2,0,0,57
2754,38,S19G2,0,1,60
2755,38,S20G2,0,0,45
2756,38,S21G2,0,1,109
2757,38,S1G3,0,1,28
2758,38,S2G3,0,1,29
2759,38,S3G3,0,1,26
2760,38,S4G3,0,1,56
2761,38,S5G3,0,1,57
2762,38,S6G3,0,0,73
2763,38,S7G3,0,1,50
2764,38,S8G3,0,0,52
2765,38,S9G3,0,1,69
2766,38,S10G3,0,0,122
2767,38,S11G3,0,1,74
2768,38,S12G3,0,1,77
2769,38,S13G3,0,1,51
2770,38,S14G3,0,1,72
2771,38,S15G3,0,1,70
2772,38,S16G3,0,1,43
2773,38,S17G3,0,0,81
2774,38,S18G3,0,0,1
2775,38,S19G3,0,1,85
2776,38,S20G3,0,1,103
2777,38,S21G3,0,1,110
2778,38,S1G4,0,0,36
2779,38,S2G4,0,1,29
2780,38,S3G4,0,1,50
2781,38,S4G4,0,1,30
2782,38,S5G4,0,1,51
2783,38,S6G4,0,1,48
2784,38,S7G4,0,0,82
2785,38,S8G4,0,0,72
2786,38,S9G4,0,1,96
2787,38,S10G4,0,0,90
2788,38,S11G4,0,0,82
2789,38,S12G4,0,1,42
2790,38,S13G4,0,1,39
2791,38,S14G4,0,1,64
2792,38,S15G4,0,1,44
2793,38,S16G4,0,0,71
2794,38,S17G4,0,1,112
2795,38,S18G4,0,1,77
2796,38,S19G4,0,0,61
2797,38,S20G4,0,1,30
2798,38,S21G4,0,1,94
2799,39,S1G1,0,0,34
2800,39,S2G1,0,0,34
2801,39,S3G1,0,0,40
2802,39,S4G1,0,1,43
2803,39,S5G1,0,1,62
2804,39,S6G1,0,1,48
2805,39,S7G1,0,1,42
2806,39,S8G1,0,1,30
2807,39,S9G1,0,0,63
2808,39,S10G1,0,0,40
2809,39,S11G1,0,1,64
2810,39,S12G1,0,0,66
2811,39,S13G1,0,0,60
2812,39,S14G1,0,0,69
2813,39,S15G1,0,0,55
2814,39,S16G1,0,0,63
2815,39,S17G1,0,0,66
2816,39,S18G1,0,0,58
2817,39,S19G1,0,0,68
2818,39,S20G1,0,0,65
2819,39,S21G1,0,0,64
2820,39,S1G2,0,1,35
2821,39,S2G2,0,0,30
2822,39,S3G2,0,0,40
2823,39,S4G2,0,1,40
2824,39,S5G2,0,1,56
2825,39,S6G2,0,0,54
2826,39,S7G2,0,1,55
2827,39,S8G2,0,1,67
2828,39,S9G2,0,1,53
2829,39,S10G2,0,1,58
2830,39,S11G2,0,1,64
2831,39,S12G2,0,1,68
2832,39,S13G2,0,1,62
2833,39,S14G2,0,1,63
2834,39,S15G2,0,1,60
2835,39,S16G2,0,1,66
2836,39,S17G2,0,1,57
2837,39,S18G2,0,1,56
2838,39,S19G2,0,1,73
2839,39,S20G2,0,1,48
2840,39,S21G2,0,1,72
2841,39,S1G3,0,1,76
2842,39,S2G3,0,0,31
2843,39,S3G3,0,1,40
2844,39,S4G3,0,0,38
2845,39,S5G3,0,1,50
2846,39,S6G3,0,1,45
2847,39,S7G3,0,1,43
2848,39,S8G3,0,1,65
2849,39,S9G3,0,1,51
2850,39,S10G3,0,1,47
2851,39,S11G3,0,1,60
2852,39,S12G3,0,0,68
2853,39,S13G3,0,1,53
2854,39,S14G3,0,0,59
2855,39,S15G3,0,1,44
2856,39,S16G3,0,0,56
2857,39,S17G3,0,1,61
2858,39,S18G3,0,1,55
2859,39,S19G3,0,0,66
2860,39,S20G3,0,1,56
2861,39,S21G3,0,1,50
2862,39,S1G4,0,0,52
2863,39,S2G4,0,1,30
2864,39,S3G4,0,1,39
2865,39,S4G4,0,1,40
2866,39,S5G4,0,1,43
2867,39,S6G4,0,1,50
2868,39,S7G4,0,1,43
2869,39,S8G4,0,0,47
2870,39,S9G4,0,1,39
2871,39,S10G4,0,1,44
2872,39,S11G4,0,1,44
2873,39,S12G4,0,0,63
2874,39,S13G4,0,1,55
2875,39,S14G4,0,0,67
2876,39,S15G4,0,0,54
2877,39,S16G4,0,0,54
2878,39,S17G4,0,0,61
2879,39,S18G4,0,1,53
2880,39,S19G4,0,1,67
2881,39,S20G4,0,1,56
2882,39,S21G4,0,1,49
2883,100,S1G1,1,0,20
2884,100,S2G1,1,1,26
2885,100,S3G1,1,0,20
2886,100,S4G1,1,0,21
2887,100,S5G1,1,0,14
2888,100,S6G1,1,0,19
2889,100,S7G1,1,1,21
2890,100,S8G1,1,1,26
2891,100,S9G1,1,0,16
2892,100,S10G1,1,0,20
2893,100,S11G1,1,0,28
2894,100,S12G1,1,0,15
2895,100,S13G1,1,0,1
2896,100,S14G1,1,0,13
2897,100,S15G1,1,0,1
2898,100,S16G1,1,0,1
2899,100,S17G1,1,1,1
2900,100,S18G1,1,0,8
2901,100,S19G1,1,0,9
2902,100,S20G1,1,1,19
2903,100,S21G1,1,0,5
2904,100,S1G2,1,1,40
2905,100,S2G2,1,1,18
2906,100,S3G2,1,1,20
2907,100,S4G2,1,0,33
2908,100,S5G2,1,1,17
2909,100,S6G2,1,1,16
2910,100,S7G2,1,0,29
2911,100,S8G2,1,1,20
2912,100,S9G2,1,1,27
2913,100,S10G2,1,1,15
2914,100,S11G2,1,1,20
2915,100,S12G2,1,1,20
2916,100,S13G2,1,0,1
2917,100,S14G2,1,1,14
2918,100,S15G2,1,1,1
2919,100,S16G2,1,1,1
2920,100,S17G2,1,0,1
2921,100,S18G2,1,1,11
2922,100,S19G2,1,0,7
2923,100,S20G2,1,0,20
2924,100,S21G2,1,1,6
2925,100,S1G3,1,1,20
2926,100,S2G3,1,1,31
2927,100,S3G3,1,1,20
2928,100,S4G3,1,1,26
2929,100,S5G3,1,1,20
2930,100,S6G3,1,1,38
2931,100,S7G3,1,1,16
2932,100,S8G3,1,1,12
2933,100,S9G3,1,1,12
2934,100,S10G3,1,1,20
2935,100,S11G3,1,1,20
2936,100,S12G3,1,1,20
2937,100,S13G3,1,1,1
2938,100,S14G3,1,1,9
2939,100,S15G3,1,1,1
2940,100,S16G3,1,0,1
2941,100,S17G3,1,0,1
2942,100,S18G3,1,1,12
2943,100,S19G3,1,1,8
2944,100,S20G3,1,1,16
2945,100,S21G3,1,1,7
2946,100,S1G4,1,0,32
2947,100,S2G4,1,0,15
2948,100,S3G4,1,0,26
2949,100,S4G4,1,1,20
2950,100,S5G4,1,0,20
2951,100,S6G4,1,1,20
2952,100,S7G4,1,0,20
2953,100,S8G4,1,0,20
2954,100,S9G4,1,1,20
2955,100,S10G4,1,1,20
2956,100,S11G4,1,0,15
2957,100,S12G4,1,0,11
2958,100,S13G4,1,0,1
2959,100,S14G4,1,1,12
2960,100,S15G4,1,0,1
2961,100,S16G4,1,1,1
2962,100,S17G4,1,0,1
2963,100,S18G4,1,1,8
2964,100,S19G4,1,1,10
2965,100,S20G4,1,0,12
2966,100,S21G4,1,0,6
2967,101,S1G1,1,0,20
2968,101,S2G1,1,0,15
2969,101,S3G1,1,1,24
2970,101,S4G1,1,1,25
2971,101,S5G1,1,0,19
2972,101,S6G1,1,0,14
2973,101,S7G1,1,0,51
2974,101,S8G1,1,1,20
2975,101,S9G1,1,0,24
2976,101,S10G1,1,1,35
2977,101,S11G1,1,0,20
2978,101,S12G1,1,0,64
2979,101,S13G1,1,0,19
2980,101,S14G1,1,1,23
2981,101,S15G1,1,1,33
2982,101,S16G1,1,1,24
2983,101,S17G1,1,1,23
2984,101,S18G1,1,0,31
2985,101,S19G1,1,1,51
2986,101,S20G1,1,0,47
2987,101,S21G1,1,0,41
2988,101,S1G2,1,1,15
2989,101,S2G2,1,1,14
2990,101,S3G2,1,1,26
2991,101,S4G2,1,0,26
2992,101,S5G2,1,0,15
2993,101,S6G2,1,1,15
2994,101,S7G2,1,1,35
2995,101,S8G2,1,1,25
2996,101,S9G2,1,1,28
2997,101,S10G2,1,1,27
2998,101,S11G2,1,1,16
2999,101,S12G2,1,1,58
3000,101,S13G2,1,0,29
3001,101,S14G2,1,1,12
3002,101,S15G2,1,1,25
3003,101,S16G2,1,1,27
3004,101,S17G2,1,1,21
3005,101,S18G2,1,1,28
3006,101,S19G2,1,1,50
3007,101,S20G2,1,1,39
3008,101,S21G2,1,1,57
3009,101,S1G3,1,1,26
3010,101,S2G3,1,1,17
3011,101,S3G3,1,1,21
3012,101,S4G3,1,1,27
3013,101,S5G3,1,1,18
3014,101,S6G3,1,1,24
3015,101,S7G3,1,1,29
3016,101,S8G3,1,1,69
3017,101,S9G3,1,0,31
3018,101,S10G3,1,1,36
3019,101,S11G3,1,1,39
3020,101,S12G3,1,0,37
3021,101,S13G3,1,0,20
3022,101,S14G3,1,1,32
3023,101,S15G3,1,1,21
3024,101,S16G3,1,1,26
3025,101,S17G3,1,0,24
3026,101,S18G3,1,1,24
3027,101,S19G3,1,1,31
3028,101,S20G3,1,1,61
3029,101,S21G3,1,0,43
3030,101,S1G4,1,0,26
3031,101,S2G4,1,1,16
3032,101,S3G4,1,1,31
3033,101,S4G4,1,1,21
3034,101,S5G4,1,1,25
3035,101,S6G4,1,1,29
3036,101,S7G4,1,1,27
3037,101,S8G4,1,1,36
3038,101,S9G4,1,1,20
3039,101,S10G4,1,0,47
3040,101,S11G4,1,0,62
3041,101,S12G4,1,0,26
3042,101,S13G4,1,1,29
3043,101,S14G4,1,1,35
3044,101,S15G4,1,0,41
3045,101,S16G4,1,0,59
3046,101,S17G4,1,1,47
3047,101,S18G4,1,0,36
3048,101,S19G4,1,0,33
3049,101,S20G4,1,0,49
3050,101,S21G4,1,0,47
3051,102,S1G1,1,1,10
3052,102,S2G1,1,0,17
3053,102,S3G1,1,1,13
3054,102,S4G1,1,0,9
3055,102,S5G1,1,0,12
3056,102,S6G1,1,1,16
3057,102,S7G1,1,0,10
3058,102,S8G1,1,0,17
3059,102,S9G1,1,1,7
3060,102,S10G1,1,1,12
3061,102,S11G1,1,1,10
3062,102,S12G1,1,0,15
3063,102,S13G1,1,0,11
3064,102,S14G1,1,1,13
3065,102,S15G1,1,0,11
3066,102,S16G1,1,1,17
3067,102,S17G1,1,0,19
3068,102,S18G1,1,0,15
3069,102,S19G1,1,0,12
3070,102,S20G1,1,0,11
3071,102,S21G1,1,1,16
3072,102,S1G2,1,0,12
3073,102,S2G2,1,0,12
3074,102,S3G2,1,1,7
3075,102,S4G2,1,1,10
3076,102,S5G2,1,1,19
3077,102,S6G2,1,0,18
3078,102,S7G2,1,1,12
3079,102,S8G2,1,1,11
3080,102,S9G2,1,1,9
3081,102,S10G2,1,1,14
3082,102,S11G2,1,0,8
3083,102,S12G2,1,0,8
3084,102,S13G2,1,1,9
3085,102,S14G2,1,1,7
3086,102,S15G2,1,1,10
3087,102,S16G2,1,1,12
3088,102,S17G2,1,1,9
3089,102,S18G2,1,1,8
3090,102,S19G2,1,1,10
3091,102,S20G2,1,1,18
3092,102,S21G2,1,1,10
3093,102,S1G3,1,1,12
3094,102,S2G3,1,1,7
3095,102,S3G3,1,1,14
3096,102,S4G3,1,1,1
3097,102,S5G3,1,0,12
3098,102,S6G3,1,0,13
3099,102,S7G3,1,1,16
3100,102,S8G3,1,1,16
3101,102,S9G3,1,0,7
3102,102,S10G3,1,1,12
3103,102,S11G3,1,0,9
3104,102,S12G3,1,0,8
3105,102,S13G3,1,1,9
3106,102,S14G3,1,1,10
3107,102,S15G3,1,1,22
3108,102,S16G3,1,1,8
3109,102,S17G3,1,1,12
3110,102,S18G3,1,1,15
3111,102,S19G3,1,1,14
3112,102,S20G3,1,1,10
3113,102,S21G3,1,1,21
3114,102,S1G4,1,0,14
3115,102,S2G4,1,0,8
3116,102,S3G4,1,0,24
3117,102,S4G4,1,1,13
3118,102,S5G4,1,1,16
3119,102,S6G4,1,0,21
3120,102,S7G4,1,0,9
3121,102,S8G4,1,1,11
3122,102,S9G4,1,0,16
3123,102,S10G4,1,1,10
3124,102,S11G4,1,0,8
3125,102,S12G4,1,1,15
3126,102,S13G4,1,0,12
3127,102,S14G4,1,0,13
3128,102,S15G4,1,0,16
3129,102,S16G4,1,0,8
3130,102,S17G4,1,0,12
3131,102,S18G4,1,0,7
3132,102,S19G4,1,0,10
3133,102,S20G4,1,0,11
3134,102,S21G4,1,0,12
3135,103,S1G1,1,1,32
3136,103,S2G1,1,1,45
3137,103,S3G1,1,1,42
3138,103,S4G1,1,1,48
3139,103,S5G1,1,1,56
3140,103,S6G1,1,0,28
3141,103,S7G1,1,0,17
3142,103,S8G1,1,1,26
3143,103,S9G1,1,1,17
3144,103,S10G1,1,0,19
3145,103,S11G1,1,1,18
3146,103,S12G1,1,0,41
3147,103,S13G1,1,0,11
3148,103,S14G1,1,1,67
3149,103,S15G1,1,0,45
3150,103,S16G1,1,1,42
3151,103,S17G1,1,1,57
3152,103,S18G1,1,0,37
3153,103,S19G1,1,1,55
3154,103,S20G1,1,1,75
3155,103,S21G1,1,0,52
3156,103,S1G2,1,0,28
3157,103,S2G2,1,1,49
3158,103,S3G2,1,1,42
3159,103,S4G2,1,1,46
3160,103,S5G2,1,1,50
3161,103,S6G2,1,1,21
3162,103,S7G2,1,1,29
3163,103,S8G2,1,1,27
3164,103,S9G2,1,0,17
3165,103,S10G2,1,1,18
3166,103,S11G2,1,1,24
3167,103,S12G2,1,1,44
3168,103,S13G2,1,1,26
3169,103,S14G2,1,1,47
3170,103,S15G2,1,1,45
3171,103,S16G2,1,1,40
3172,103,S17G2,1,1,41
3173,103,S18G2,1,1,21
3174,103,S19G2,1,1,55
3175,103,S20G2,1,1,113
3176,103,S21G2,1,1,24
3177,103,S1G3,1,1,40
3178,103,S2G3,1,0,43
3179,103,S3G3,1,1,46
3180,103,S4G3,1,1,65
3181,103,S5G3,1,1,49
3182,103,S6G3,1,1,29
3183,103,S7G3,1,1,20
3184,103,S8G3,1,1,25
3185,103,S9G3,1,1,12
3186,103,S10G3,1,1,22
3187,103,S11G3,1,1,24
3188,103,S12G3,1,1,38
3189,103,S13G3,1,1,20
3190,103,S14G3,1,0,46
3191,103,S15G3,1,1,35
3192,103,S16G3,1,1,44
3193,103,S17G3,1,1,98
3194,103,S18G3,1,1,56
3195,103,S19G3,1,0,51
3196,103,S20G3,1,1,84
3197,103,S21G3,1,1,24
3198,103,S1G4,1,1,44
3199,103,S2G4,1,1,58
3200,103,S3G4,1,0,43
3201,103,S4G4,1,1,43
3202,103,S5G4,1,1,64
3203,103,S6G4,1,1,41
3204,103,S7G4,1,0,37
3205,103,S8G4,1,0,19
3206,103,S9G4,1,1,18
3207,103,S10G4,1,0,25
3208,103,S11G4,1,0,21
3209,103,S12G4,1,0,35
3210,103,S13G4,1,1,52
3211,103,S14G4,1,1,29
3212,103,S15G4,1,1,52
3213,103,S16G4,1,1,38
3214,103,S17G4,1,0,66
3215,103,S18G4,1,1,28
3216,103,S19G4,1,1,51
3217,103,S20G4,1,1,44
3218,103,S21G4,1,1,57
3219,104,S1G1,1,0,65
3220,104,S2G1,1,1,130
3221,104,S3G1,1,0,100
3222,104,S4G1,1,0,126
3223,104,S5G1,1,0,121
3224,104,S6G1,1,1,134
3225,104,S7G1,1,0,127
3226,104,S8G1,1,0,69
3227,104,S9G1,1,0,44
3228,104,S10G1,1,1,101
3229,104,S11G1,1,0,85
3230,104,S12G1,1,0,83
3231,104,S13G1,1,0,104
3232,104,S14G1,1,0,83
3233,104,S15G1,1,0,132
3234,104,S16G1,1,1,90
3235,104,S17G1,1,1,86
3236,104,S18G1,1,1,32
3237,104,S19G1,1,1,124
3238,104,S20G1,1,0,37
3239,104,S21G1,1,0,121
3240,104,S1G2,1,1,49
3241,104,S2G2,1,1,150
3242,104,S3G2,1,0,29
3243,104,S4G2,1,0,108
3244,104,S5G2,1,1,21
3245,104,S6G2,1,1,118
3246,104,S7G2,1,1,71
3247,104,S8G2,1,1,85
3248,104,S9G2,1,1,71
3249,104,S10G2,1,1,115
3250,104,S11G2,1,1,56
3251,104,S12G2,1,1,22
3252,104,S13G2,1,1,128
3253,104,S14G2,1,1,49
3254,104,S15G2,1,1,82
3255,104,S16G2,1,1,69
3256,104,S17G2,1,1,72
3257,104,S18G2,1,1,20
3258,104,S19G2,1,1,50
3259,104,S20G2,1,1,62
3260,104,S21G2,1,1,61
3261,104,S1G3,1,1,115
3262,104,S2G3,1,1,160
3263,104,S3G3,1,1,100
3264,104,S4G3,1,0,94
3265,104,S5G3,1,1,113
3266,104,S6G3,1,1,99
3267,104,S7G3,1,1,98
3268,104,S8G3,1,1,119
3269,104,S9G3,1,1,87
3270,104,S10G3,1,1,68
3271,104,S11G3,1,1,82
3272,104,S12G3,1,0,98
3273,104,S13G3,1,1,81
3274,104,S14G3,1,1,54
3275,104,S15G3,1,1,44
3276,104,S16G3,1,1,56
3277,104,S17G3,1,0,88
3278,104,S18G3,1,1,35
3279,104,S19G3,1,1,34
3280,104,S20G3,1,1,53
3281,104,S21G3,1,1,28
3282,104,S1G4,1,0,54
3283,104,S2G4,1,1,92
3284,104,S3G4,1,1,122
3285,104,S4G4,1,1,105
3286,104,S5G4,1,0,132
3287,104,S6G4,1,1,113
3288,104,S7G4,1,1,110
3289,104,S8G4,1,1,16
3290,104,S9G4,1,1,93
3291,104,S10G4,1,1,106
3292,104,S11G4,1,1,60
3293,104,S12G4,1,1,51
3294,104,S13G4,1,0,90
3295,104,S14G4,1,1,104
3296,104,S15G4,1,1,160
3297,104,S16G4,1,0,70
3298,104,S17G4,1,1,76
3299,104,S18G4,1,1,69
3300,104,S19G4,1,1,61
3301,104,S20G4,1,0,68
3302,104,S21G4,1,1,40
3303,106,S1G1,1,0,2
3304,106,S2G1,1,1,15
3305,106,S3G1,1,1,29
3306,106,S4G1,1,1,19
3307,106,S5G1,1,0,3
3308,106,S6G1,1,0,3
3309,106,S7G1,1,1,23
3310,106,S8G1,1,1,36
3311,106,S9G1,1,0,3
3312,106,S10G1,1,0,126
3313,106,S11G1,1,1,9
3314,106,S12G1,1,0,3
3315,106,S13G1,1,0,21
3316,106,S14G1,1,0,13
3317,106,S15G1,1,0,15
3318,106,S16G1,1,0,27
3319,106,S17G1,1,0,37
3320,106,S18G1,1,0,41
3321,106,S19G1,1,1,3
3322,106,S20G1,1,1,45
3323,106,S21G1,1,1,7
3324,106,S1G2,1,1,39
3325,106,S2G2,1,1,4
3326,106,S3G2,1,1,11
3327,106,S4G2,1,0,23
3328,106,S5G2,1,1,6
3329,106,S6G2,1,0,25
3330,106,S7G2,1,1,33
3331,106,S8G2,1,1,7
3332,106,S9G2,1,0,25
3333,106,S10G2,1,1,7
3334,106,S11G2,1,1,21
3335,106,S12G2,1,1,23
3336,106,S13G2,1,1,59
3337,106,S14G2,1,1,67
3338,106,S15G2,1,0,33
3339,106,S16G2,1,1,37
3340,106,S17G2,1,0,51
3341,106,S18G2,1,1,69
3342,106,S19G2,1,1,5
3343,106,S20G2,1,1,51
3344,106,S21G2,1,0,25
3345,106,S1G3,1,1,18
3346,106,S2G3,1,0,25
3347,106,S3G3,1,1,13
3348,106,S4G3,1,0,29
3349,106,S5G3,1,1,5
3350,106,S6G3,1,1,5
3351,106,S7G3,1,0,5
3352,106,S8G3,1,1,13
3353,106,S9G3,1,1,11
3354,106,S10G3,1,1,3
3355,106,S11G3,1,0,19
3356,106,S12G3,1,0,1
3357,106,S13G3,1,0,25
3358,106,S14G3,1,0,29
3359,106,S15G3,1,1,15
3360,106,S16G3,1,1,7
3361,106,S17G3,1,0,9
3362,106,S18G3,1,0,5
3363,106,S19G3,1,0,17
3364,106,S20G3,1,0,22
3365,106,S21G3,1,1,15
3366,106,S1G4,1,0,18
3367,106,S2G4,1,0,34
3368,106,S3G4,1,0,7
3369,106,S4G4,1,1,9
3370,106,S5G4,1,1,7
3371,106,S6G4,1,0,15
3372,106,S7G4,1,1,7
3373,106,S8G4,1,1,3
3374,106,S9G4,1,1,3
3375,106,S10G4,1,1,11
3376,106,S11G4,1,0,33
3377,106,S12G4,1,0,9
3378,106,S13G4,1,1,69
3379,106,S14G4,1,1,29
3380,106,S15G4,1,1,9
3381,106,S16G4,1,0,59
3382,106,S17G4,1,0,7
3383,106,S18G4,1,0,21
3384,106,S19G4,1,1,83
3385,106,S20G4,1,1,25
3386,106,S21G4,1,1,7
3387,109,S1G1,1,1,47
3388,109,S2G1,1,1,26
3389,109,S3G1,1,1,31
3390,109,S4G1,1,0,46
3391,109,S5G1,1,0,23
3392,109,S6G1,1,0,11
3393,109,S7G1,1,1,17
3394,109,S8G1,1,1,9
3395,109,S9G1,1,1,39
3396,109,S10G1,1,1,20
3397,109,S11G1,1,0,28
3398,109,S12G1,1,1,43
3399,109,S13G1,1,1,52
3400,109,S14G1,1,0,50
3401,109,S15G1,1,0,61
3402,109,S16G1,1,1,78
3403,109,S17G1,1,1,35
3404,109,S18G1,1,1,1
3405,109,S19G1,1,1,1
3406,109,S20G1,1,1,1
3407,109,S21G1,1,0,1
3408,109,S1G2,1,1,44
3409,109,S2G2,1,0,18
3410,109,S3G2,1,1,41
3411,109,S4G2,1,0,28
3412,109,S5G2,1,1,19
3413,109,S6G2,1,0,12
3414,109,S7G2,1,1,21
3415,109,S8G2,1,0,12
3416,109,S9G2,1,1,26
3417,109,S10G2,1,0,33
3418,109,S11G2,1,1,17
3419,109,S12G2,1,0,57
3420,109,S13G2,1,1,51
3421,109,S14G2,1,1,35
3422,109,S15G2,1,1,17
3423,109,S16G2,1,1,51
3424,109,S17G2,1,1,34
3425,109,S18G2,1,0,2
3426,109,S19G2,1,0,1
3427,109,S20G2,1,0,1
3428,109,S21G2,1,0,1
3429,109,S1G3,1,1,34
3430,109,S2G3,1,1,21
3431,109,S3G3,1,1,21
3432,109,S4G3,1,0,24
3433,109,S5G3,1,0,9
3434,109,S6G3,1,1,18
3435,109,S7G3,1,1,23
3436,109,S8G3,1,0,15
3437,109,S9G3,1,1,13
3438,109,S10G3,1,1,34
3439,109,S11G3,1,1,18
3440,109,S12G3,1,0,54
3441,109,S13G3,1,1,43
3442,109,S14G3,1,1,29
3443,109,S15G3,1,1,14
3444,109,S16G3,1,0,54
3445,109,S17G3,1,1,31
3446,109,S18G3,1,1,1
3447,109,S19G3,1,1,1
3448,109,S20G3,1,0,1
3449,109,S21G3,1,0,1
3450,109,S1G4,1,0,27
3451,109,S2G4,1,1,27
3452,109,S3G4,1,1,20
3453,109,S4G4,1,1,40
3454,109,S5G4,1,1,14
3455,109,S6G4,1,0,27
3456,109,S7G4,1,1,20
3457,109,S8G4,1,1,15
3458,109,S9G4,1,0,23
3459,109,S10G4,1,1,12
3460,109,S11G4,1,1,36
3461,109,S12G4,1,0,30
3462,109,S13G4,1,1,25
3463,109,S14G4,1,1,62
3464,109,S15G4,1,1,10
3465,109,S16G4,1,0,16
3466,109,S17G4,1,0,58
3467,109,S18G4,1,1,1
3468,109,S19G4,1,1,1
3469,109,S20G4,1,1,1
3470,109,S21G4,1,1,1
3471,110,S1G1,1,0,81
3472,110,S2G1,1,1,82
3473,110,S3G1,1,1,81
3474,110,S4G1,1,1,82
3475,110,S5G1,1,0,83
3476,110,S6G1,1,0,82
3477,110,S7G1,1,1,80
3478,110,S8G1,1,0,84
3479,110,S9G1,1,1,80
3480,110,S10G1,1,1,80
3481,110,S11G1,1,1,80
3482,110,S12G1,1,1,80
3483,110,S13G1,1,0,81
3484,110,S14G1,1,0,80
3485,110,S15G1,1,0,80
3486,110,S16G1,1,0,81
3487,110,S17G1,1,0,82
3488,110,S18G1,1,0,80
3489,110,S19G1,1,0,81
3490,110,S20G1,1,0,80
3491,110,S21G1,1,1,81
3492,110,S1G2,1,1,80
3493,110,S2G2,1,1,84
3494,110,S3G2,1,1,81
3495,110,S4G2,1,1,77
3496,110,S5G2,1,1,82
3497,110,S6G2,1,1,80
3498,110,S7G2,1,1,80
3499,110,S8G2,1,1,81
3500,110,S9G2,1,1,80
3501,110,S10G2,1,1,81
3502,110,S11G2,1,1,80
3503,110,S12G2,1,1,80
3504,110,S13G2,1,0,80
3505,110,S14G2,1,1,80
3506,110,S15G2,1,1,82
3507,110,S16G2,1,1,83
3508,110,S17G2,1,1,81
3509,110,S18G2,1,1,80
3510,110,S19G2,1,0,82
3511,110,S20G2,1,0,80
3512,110,S21G2,1,1,80
3513,110,S1G3,1,1,81
3514,110,S2G3,1,0,82
3515,110,S3G3,1,1,80
3516,110,S4G3,1,0,81
3517,110,S5G3,1,0,80
3518,110,S6G3,1,1,83
3519,110,S7G3,1,1,81
3520,110,S8G3,1,1,85
3521,110,S9G3,1,0,81
3522,110,S10G3,1,1,84
3523,110,S11G3,1,0,80
3524,110,S12G3,1,1,80
3525,110,S13G3,1,1,80
3526,110,S14G3,1,1,81
3527,110,S15G3,1,1,81
3528,110,S16G3,1,1,81
3529,110,S17G3,1,1,81
3530,110,S18G3,1,1,80
3531,110,S19G3,1,0,80
3532,110,S20G3,1,0,80
3533,110,S21G3,1,0,80
3534,110,S1G4,1,0,81
3535,110,S2G4,1,1,80
3536,110,S3G4,1,0,81
3537,110,S4G4,1,0,80
3538,110,S5G4,1,1,85
3539,110,S6G4,1,0,81
3540,110,S7G4,1,0,93
3541,110,S8G4,1,1,80
3542,110,S9G4,1,1,80
3543,110,S10G4,1,0,81
3544,110,S11G4,1,1,80
3545,110,S12G4,1,1,80
3546,110,S13G4,1,1,83
3547,110,S14G4,1,1,80
3548,110,S15G4,1,0,80
3549,110,S16G4,1,1,79
3550,110,S17G4,1,0,83
3551,110,S18G4,1,1,81
3552,110,S19G4,1,1,86
3553,110,S20G4,1,0,86
3554,110,S21G4,1,1,78
